Name		TSP	LB	UB1	UB2	UB1-t	UB2-t	B&C

n500q40I  	16383	16627	18481	18349	60.25	747.86	4
n500q40J  	16666	16865	18679	18446	52.57	240.63	3
n500q45A  	16390	16460	17619	17494	29.88	210.97	3
n500q45B  	16491	16480	17439	17338	19.39	276.88	5
n500q45C  	16668	16712	18271	17998	39.06	87.11	3
n500q45D  	16740	16825	18289	18055	37.57	272.76	4
n500q45E  	16476	16517	18043	17948	41.20	234.31	2
n500q45F  	16628	16650	17656	17529	32.95	80.19	3
n500q45G  	16540	16559	17397	17264	18.23	143.57	3
n500q45H  	16577	16860	19206	18813	73.54	382.00	4
n500q45I  	16383	16543	18284	18247	45.87	274.79	1
n500q45J  	16666	16748	18092	17814	36.25	326.59	5
n500q1000A  	16390	16252	16762	16470	2.97	137.21	13
n500q1000B  	16491	16343	16691	16634	3.13	51.24	3
n500q1000C  	16668	16479	16987	16903	2.86	23.23	3
n500q1000D  	16740	16609	17025	17010	2.85	30.10	2
n500q1000E  	16476	16294	16765	16689	3.30	109.25	7
n500q1000F  	16628	16502	17005	16795	3.18	77.50	7
n500q1000G  	16540	16454	16862	16597	3.40	75.09	10
n500q1000H  	16577	16430	16814	16657	3.35	34.16	4
n500q1000I  	16383	16234	16661	16511	2.75	100.74	7
n500q1000J  	16666	16559	16962	16874	2.96	69.27	4
